,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,DISTRITO FEDERAL,COAHUILA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN,MORELOS,NAYARIT,NUEVO LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA ROO,SAN LUIS POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ,YUCATAN,ZACATECAS,Nacional
17-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-03-2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
19-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4938271604938274
21-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.130658436213992
22-03-2020,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8364197530864197
23-03-2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0947930955647
24-03-2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.421201036427374
25-03-2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.891158455265966
26-03-2020,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.833628903537738
27-03-2020,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,11.136956194043648
28-03-2020,0,0,0,0,0,0,2,1,0,0,0,1,1,0,4,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,13.623204660183353
29-03-2020,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.519738682162235
30-03-2020,0,2,0,0,0,0,4,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.5210353536341
31-03-2020,0,2,1,0,0,1,7,2,0,1,0,0,0,1,3,0,1,0,0,0,1,0,2,0,1,0,2,0,0,0,0,1,23.11756420846542
01-04-2020,0,2,0,0,0,0,6,3,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,2,0,0,1,0,0,27.121177526139093
02-04-2020,0,5,0,0,0,0,5,2,0,0,0,0,0,2,5,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,31.667086349506462
03-04-2020,0,2,0,0,0,4,7,2,0,0,0,0,1,0,3,2,0,0,2,0,2,0,2,0,2,0,1,1,0,1,2,0,36.091328971690324
04-04-2020,0,9,1,0,0,2,7,1,0,0,0,2,0,0,5,1,0,0,0,0,3,0,1,0,5,0,1,1,0,0,0,1,40.520310298650536
05-04-2020,0,1,2,0,0,2,6,2,0,0,2,0,0,1,7,0,0,0,1,0,3,0,1,0,0,2,3,0,0,0,0,0,45.43887526162451
06-04-2020,0,12,0,1,1,2,16,1,0,0,0,2,0,0,5,1,1,0,0,0,4,0,4,1,1,1,3,1,0,0,1,0,51.015056328674724
07-04-2020,0,5,0,0,0,9,11,4,0,0,1,0,0,1,10,0,1,0,2,0,10,0,2,0,3,1,0,0,0,0,2,0,57.1522797130069
08-04-2020,0,7,1,0,0,6,6,0,0,0,0,0,2,1,8,1,1,3,0,0,1,0,3,0,6,1,1,0,1,0,0,0,63.83252926663642
09-04-2020,0,7,0,0,1,5,17,1,0,0,1,1,0,0,7,1,0,1,0,1,2,0,6,0,8,1,1,0,0,1,0,0,71.03798377709988
10-04-2020,1,11,0,1,0,3,27,1,0,0,1,0,0,1,8,1,1,0,0,0,5,0,2,0,11,0,1,0,0,0,3,0,78.13036651612067
11-04-2020,0,14,1,0,1,2,24,1,0,0,0,0,0,1,16,1,0,0,0,1,5,1,2,0,9,1,1,0,0,0,0,0,85.26060237083101
12-04-2020,0,20,1,0,0,7,13,0,0,0,0,1,0,0,19,0,0,1,0,0,2,0,6,0,7,3,2,0,3,3,0,0,92.28121928732503
13-04-2020,1,14,2,0,1,6,18,1,1,0,0,1,0,0,23,4,3,0,1,0,4,0,6,0,8,1,5,0,0,1,1,0,101.07260091974081
14-04-2020,0,20,0,1,0,7,27,5,0,0,2,1,2,0,20,2,1,0,0,1,6,1,3,0,5,1,5,1,2,1,0,0,111.53530695934937
15-04-2020,0,22,0,0,0,11,27,1,0,0,1,3,3,0,21,1,3,0,0,0,4,1,1,0,6,3,3,1,0,0,3,0,124.60983229390995
16-04-2020,0,18,1,0,0,6,28,4,1,0,0,1,0,1,23,2,1,0,1,1,5,0,4,0,5,0,3,0,0,1,1,0,138.48436511548368
17-04-2020,1,30,1,1,0,14,24,1,0,0,3,1,0,1,28,1,3,1,0,1,5,0,4,1,6,1,10,1,1,1,1,0,152.3564656252112
18-04-2020,0,20,1,0,0,12,30,0,0,0,0,3,2,0,34,1,0,0,0,0,7,0,7,1,6,1,9,0,0,3,0,0,166.12976624186388
19-04-2020,1,32,0,2,1,10,42,2,0,0,0,4,2,2,33,2,5,0,1,1,8,0,8,0,4,2,8,0,2,7,1,1,180.81525711706547
20-04-2020,0,27,1,0,0,20,44,4,0,0,0,3,1,1,45,4,6,2,1,1,8,0,10,0,11,4,8,4,0,4,2,0,197.21019731732721
21-04-2020,0,25,1,1,0,26,54,2,0,1,2,7,2,1,50,0,6,0,0,1,4,1,8,0,7,3,5,0,2,3,3,0,213.58721941982708
22-04-2020,1,35,2,2,2,15,43,3,0,0,3,3,2,3,46,1,8,0,2,1,7,0,6,0,8,3,9,0,2,8,1,0,229.66457721132448
23-04-2020,0,32,0,2,1,12,62,2,0,0,3,3,2,1,49,3,6,0,1,4,5,0,8,1,7,1,13,3,1,3,4,1,245.92984844075355
24-04-2020,0,33,1,2,0,27,67,2,0,1,1,1,1,3,67,2,4,0,1,1,8,0,16,0,6,1,9,1,1,5,2,0,263.2763847884419
25-04-2020,0,34,1,2,0,17,83,2,0,1,3,4,7,2,64,4,7,0,1,0,6,1,10,0,12,1,11,3,2,10,2,0,282.1720392336565
26-04-2020,0,28,2,1,0,19,86,3,1,1,2,1,8,0,82,3,9,1,1,2,9,1,12,1,10,0,10,1,2,11,2,1,299.0562450025922
27-04-2020,1,43,0,1,1,17,75,0,0,0,0,8,2,1,66,1,7,1,2,3,6,1,14,0,10,5,6,2,4,6,1,1,314.5451472311392
28-04-2020,1,44,1,0,1,20,73,2,0,1,0,5,6,3,98,3,10,0,2,0,14,0,10,0,9,2,9,1,4,3,3,1,328.37576182446094
29-04-2020,0,45,1,3,1,21,120,0,0,0,2,4,2,2,94,5,11,0,2,1,11,1,12,1,11,3,11,0,5,13,3,1,343.77970765953825
30-04-2020,1,35,0,0,1,20,112,0,0,0,3,2,5,3,92,5,8,0,1,4,10,1,11,1,14,1,10,3,3,6,1,1,359.69867072309415
01-05-2020,0,33,0,2,1,30,118,1,0,1,3,2,9,0,104,2,17,0,2,1,14,1,14,0,18,2,20,2,2,8,2,1,372.9666244512334
02-05-2020,0,38,0,2,4,20,83,1,1,2,2,8,2,4,92,1,17,1,3,1,9,1,5,0,8,3,17,3,3,18,6,3,383.4113367507213
03-05-2020,0,27,1,1,0,18,107,2,0,1,3,4,7,3,101,1,12,2,2,2,13,2,9,1,11,1,15,1,1,16,2,3,391.1088839817914
04-05-2020,1,42,1,0,1,24,114,4,2,1,3,6,10,3,136,4,21,3,2,4,15,2,6,2,13,2,15,1,6,14,2,1,399.3185102010818
05-05-2020,0,47,0,1,3,18,119,1,1,0,2,7,12,3,118,5,17,3,3,3,12,1,9,1,24,0,8,1,4,18,7,1,407.0848969794576
06-05-2020,3,40,2,1,1,16,124,3,0,0,3,11,8,5,94,0,14,0,2,5,9,2,10,1,9,0,17,3,3,24,4,0,416.2707023862661
07-05-2020,3,31,0,1,1,26,110,1,0,0,4,9,8,3,102,2,12,1,2,5,16,0,8,1,16,3,11,4,2,18,3,0,425.8125402089443
08-05-2020,1,38,2,1,3,17,120,1,0,2,7,4,9,0,112,4,13,1,1,5,12,0,5,1,16,2,24,6,7,23,2,0,437.777570645369
09-05-2020,0,41,0,3,4,24,109,1,0,1,4,13,6,3,104,4,15,0,3,4,8,0,9,1,6,3,14,3,1,32,1,1,451.1382005161986
10-05-2020,1,34,1,1,7,26,133,2,0,0,1,10,11,4,111,4,17,2,3,2,6,4,8,0,9,4,13,4,1,30,7,1,466.00101872400245
11-05-2020,0,36,1,3,5,19,124,3,1,0,3,12,9,2,105,3,17,1,3,5,16,2,6,1,15,4,16,4,10,28,6,0,481.11789484558557
12-05-2020,0,31,0,2,5,18,143,0,0,0,1,8,13,4,117,2,12,0,4,5,20,4,14,1,18,1,15,3,9,29,7,1,495.9605404036883
13-05-2020,2,41,1,1,5,21,125,0,0,1,4,10,9,3,137,6,22,0,4,6,17,1,7,0,6,4,17,5,5,23,6,1,510.9736453427069
14-05-2020,1,41,1,4,3,22,153,1,0,3,2,10,15,4,119,10,10,4,3,8,18,2,11,1,16,7,18,6,4,41,7,1,524.1769891433092
15-05-2020,1,30,0,5,2,18,146,3,1,3,8,15,15,7,145,4,12,2,4,8,20,4,10,2,18,5,28,2,8,27,1,2,535.1095958340392
16-05-2020,1,34,1,3,3,16,149,4,1,2,3,14,10,9,142,6,10,2,3,3,18,8,7,4,16,7,18,3,9,25,3,0,542.9688903996029
17-05-2020,4,45,1,2,6,16,159,2,0,1,2,17,13,6,153,7,11,3,3,8,14,8,6,5,20,12,19,0,8,27,8,1,548.1567282978243
18-05-2020,0,52,1,2,5,19,161,0,1,0,6,20,14,3,152,4,16,2,4,7,13,1,10,2,19,9,16,4,3,40,5,0,552.5609914941912
19-05-2020,0,34,0,2,12,26,140,0,0,0,4,16,8,1,143,9,21,3,5,13,23,3,8,0,19,10,20,5,6,42,4,2,557.7357889464153
20-05-2020,0,41,1,4,7,11,125,2,2,5,2,25,16,6,123,9,22,0,6,7,27,4,5,3,20,11,22,2,5,44,14,0,565.5073556878093
21-05-2020,2,23,0,1,2,7,169,1,1,1,5,19,17,9,138,10,17,2,3,4,22,10,6,1,26,5,23,5,5,32,6,0,573.2298416688743
22-05-2020,1,28,1,1,12,14,132,1,1,0,6,20,13,3,143,8,10,1,3,8,31,2,5,2,19,15,25,4,2,42,6,1,580.2147661271866
23-05-2020,0,30,0,1,8,14,137,2,0,0,6,20,13,4,122,4,15,0,2,11,26,6,4,4,20,18,24,3,5,31,8,1,584.7136925176804
24-05-2020,4,35,1,5,11,7,145,6,4,3,4,27,11,5,159,10,10,2,2,14,22,4,12,2,15,15,18,5,13,34,3,0,588.7130699402643
25-05-2020,1,42,0,3,13,12,143,2,0,3,8,28,13,8,151,11,10,0,9,15,31,5,6,3,21,22,13,5,3,37,9,1,591.8643081366907
26-05-2020,1,37,1,5,4,16,135,3,2,2,5,24,12,5,162,6,11,3,5,10,25,5,6,3,19,23,21,3,6,40,10,1,598.10391818758
27-05-2020,4,35,2,1,12,8,123,0,1,3,6,30,13,6,146,13,9,5,4,13,21,6,7,1,30,22,23,4,6,29,10,1,605.9190182133586
28-05-2020,3,40,0,4,14,13,135,3,0,4,8,22,12,4,157,8,8,6,4,11,27,2,7,1,25,18,22,10,10,35,9,1,616.0286955279793
29-05-2020,3,22,1,3,14,11,120,6,1,3,2,23,12,6,153,3,5,2,6,13,26,7,9,2,28,29,18,2,5,32,7,1,624.2155547708393
30-05-2020,2,34,0,2,15,11,120,3,0,0,7,22,11,14,151,4,7,6,3,18,26,2,9,2,24,22,29,7,0,48,9,1,630.1483069281957
31-05-2020,2,33,0,1,11,6,140,1,3,3,6,25,13,11,164,8,14,5,2,17,28,7,7,4,30,19,12,9,10,34,8,1,633.6835706040401
01-06-2020,2,37,1,2,15,14,129,2,1,1,2,24,9,21,161,8,14,3,4,17,40,5,12,6,37,28,27,6,9,42,11,1,636.693381388022
02-06-2020,3,32,1,4,27,12,123,2,0,4,7,29,7,12,147,6,15,6,3,14,45,6,7,1,32,21,20,6,9,34,11,3,643.519440250023
03-06-2020,4,32,2,3,25,11,127,5,1,1,6,23,16,18,173,9,7,3,8,9,32,5,4,6,45,23,18,7,7,40,4,2,651.938651623741
04-06-2020,4,33,3,3,20,8,123,3,0,2,9,21,5,24,141,14,9,6,10,16,41,9,6,5,32,30,18,5,14,34,6,2,661.8985721021114
05-06-2020,2,26,3,3,24,12,114,6,1,4,13,25,3,18,129,9,10,0,3,6,24,4,8,2,34,42,17,3,5,40,5,2,668.352967869066
06-06-2020,5,40,0,3,11,16,123,4,2,4,17,19,5,19,155,10,13,8,8,14,39,8,10,8,29,28,14,2,7,38,7,1,674.7743824905355
07-06-2020,4,32,0,8,26,15,114,8,2,2,17,26,12,23,154,10,9,4,3,18,39,7,13,6,32,29,20,6,7,35,4,3,679.4336872418883
08-06-2020,2,36,0,9,29,18,133,7,0,3,14,27,15,18,147,13,12,7,5,18,33,3,6,6,39,40,20,7,17,44,5,5,685.4488798107046
09-06-2020,4,24,1,3,29,10,111,4,0,2,12,23,9,26,163,10,9,5,7,26,40,7,8,4,24,36,18,7,11,46,9,3,689.9473956349839
10-06-2020,6,33,0,2,17,9,119,6,2,6,21,25,12,13,150,11,12,4,7,24,38,2,8,4,27,48,19,9,16,44,10,2,696.4921011845721
11-06-2020,3,28,2,2,16,16,119,9,1,4,20,21,10,26,157,11,9,4,5,15,26,8,6,8,26,42,13,5,11,37,8,2,703.4336824925258
12-06-2020,7,33,2,6,27,10,127,4,1,7,16,21,8,29,143,10,9,1,11,20,45,7,6,4,52,45,17,11,8,38,5,1,710.1973017467781
13-06-2020,2,30,2,7,18,9,128,5,1,4,23,30,9,15,134,16,10,1,11,28,47,9,7,3,31,37,18,6,8,38,9,0,712.0523751793498
14-06-2020,3,35,4,5,15,14,115,8,1,6,15,24,15,29,144,18,12,8,6,13,44,5,8,2,31,40,17,19,6,40,13,4,707.5643242127118
15-06-2020,3,25,4,6,17,10,85,6,1,6,23,18,11,19,160,20,7,4,13,20,42,7,7,1,36,50,22,16,7,52,13,3,700.6413441530962
16-06-2020,5,21,1,4,24,11,123,8,2,6,25,22,12,26,156,18,11,5,12,23,50,7,6,7,35,48,27,14,9,49,6,2,693.4854465711256
17-06-2020,4,30,1,9,16,12,113,12,2,9,18,29,13,34,141,25,10,7,13,23,52,5,6,2,35,40,16,19,6,37,8,5,688.5704993094597
18-06-2020,6,25,1,5,18,8,102,3,1,2,27,23,12,20,122,12,7,6,12,13,48,7,6,2,34,48,23,23,9,38,10,6,682.9056755773123
19-06-2020,5,27,1,5,12,8,98,6,3,4,26,32,10,25,133,17,9,9,10,11,31,6,6,4,24,35,20,20,8,42,3,1,676.6359169160834
20-06-2020,4,15,2,10,19,6,74,5,4,1,26,14,8,29,109,16,3,12,7,8,42,5,5,7,31,55,12,9,15,54,9,2,670.9720854223821
21-06-2020,4,25,0,4,14,7,98,15,3,3,16,18,10,31,120,11,10,9,15,20,55,3,9,7,40,33,24,18,13,45,10,2,667.5942536581916
22-06-2020,1,23,1,5,19,11,76,8,2,3,30,30,9,23,120,9,8,3,13,20,54,6,9,7,40,46,20,29,4,32,7,1,667.8844355773155
23-06-2020,2,26,1,11,21,7,74,6,4,4,25,17,15,29,102,11,10,6,11,21,33,5,6,6,39,62,14,21,5,35,12,2,671.9883686160939
24-06-2020,6,27,1,9,25,7,62,14,1,5,26,16,13,30,103,10,4,5,14,17,34,3,9,13,33,60,14,14,8,44,21,1,678.2899440458024
25-06-2020,5,27,1,7,13,8,64,8,5,5,26,17,9,30,94,8,1,8,10,12,30,3,11,9,34,56,24,24,6,53,17,2,685.5786913990108
26-06-2020,10,27,1,12,17,10,74,13,1,6,22,25,18,21,95,10,9,1,22,17,34,5,10,7,28,51,26,28,14,42,12,3,690.4223185550605
27-06-2020,4,22,3,19,14,5,89,11,3,2,31,28,8,23,107,20,3,6,13,14,35,9,7,5,38,45,30,35,10,51,9,0,693.8612399401878
28-06-2020,1,18,0,15,30,8,67,10,2,7,24,23,13,29,113,13,4,8,17,10,36,6,11,8,36,57,28,32,7,46,8,4,697.0565636786423
29-06-2020,4,30,1,13,11,8,58,22,1,2,41,23,12,35,159,8,9,9,16,7,37,7,13,4,32,56,25,33,9,54,18,3,701.724201614768
30-06-2020,2,32,5,10,19,8,72,18,3,2,31,24,7,22,112,12,7,4,24,10,43,5,9,11,25,47,33,37,10,48,23,4,710.2280760204209
01-07-2020,2,22,1,14,16,11,82,16,3,7,30,13,18,34,109,12,8,2,21,20,45,6,12,9,24,50,21,20,12,32,18,3,721.7572699573396
02-07-2020,4,25,5,14,8,8,64,13,1,5,45,11,14,23,126,10,4,1,31,7,41,10,8,3,31,51,29,37,13,41,14,6,734.2923222885838
03-07-2020,4,29,4,16,16,11,67,23,0,2,40,18,11,34,79,8,7,4,25,12,57,6,14,5,41,51,27,21,8,42,20,4,743.9714340293382
04-07-2020,8,31,1,10,16,6,76,22,2,3,40,22,6,42,98,8,5,4,21,18,50,8,6,4,32,56,22,43,7,52,17,2,748.3960071702899
05-07-2020,4,38,2,8,20,6,67,11,3,4,34,14,9,36,101,11,4,7,30,19,50,6,17,8,44,50,33,44,12,50,10,1,750.3863588812337
06-07-2020,2,45,2,14,10,14,80,16,3,4,35,16,7,28,128,11,3,7,29,15,54,5,11,12,34,52,43,51,14,56,23,3,750.4190873039034
07-07-2020,6,32,0,20,18,14,80,20,0,8,39,26,10,32,93,8,3,6,28,20,58,7,15,10,36,52,38,44,16,55,23,7,753.3606347339108
08-07-2020,6,25,2,14,13,9,51,17,3,7,44,11,10,33,101,10,4,6,25,11,55,10,14,7,36,50,31,38,13,64,15,5,758.3438320584464
09-07-2020,3,23,3,18,15,14,66,19,4,7,41,12,10,30,99,5,4,10,30,15,43,4,24,11,39,61,33,28,11,60,19,3,766.3155920777721
10-07-2020,2,31,3,21,16,12,49,13,4,3,36,19,15,26,99,10,8,4,19,18,41,3,21,15,17,55,40,31,12,55,24,6,773.5763782797449
11-07-2020,6,26,5,14,15,15,61,17,11,10,34,16,12,35,113,15,4,6,26,13,38,1,16,8,24,59,38,21,12,50,17,4,779.1255537529478
12-07-2020,4,24,7,14,16,12,71,15,6,7,40,10,19,33,98,12,2,6,31,16,46,7,17,14,37,51,34,24,12,52,17,5,781.6064131650895
13-07-2020,3,19,6,15,14,14,58,21,7,4,29,20,16,36,93,14,9,9,41,24,65,8,14,17,40,55,42,41,9,71,20,2,782.1507432493563
14-07-2020,5,23,4,13,18,9,73,26,4,9,38,24,14,27,104,8,4,8,32,23,41,3,25,16,36,61,30,28,21,55,20,6,782.47307917457
